condition,fps,passage_id,n_capture_events,n_unique_source_frames,n_human_suited_capture_events,n_available_human_suited_source_frames,n_captured_unique_human_suited_source_frames,unique_gt_suited_retention,gt_opportunity_exists,selector_data_available,selector_event_mapping_available,n_classifier_accepted_events,classifier_covered,n_human_suited_events_preserved,gt_suited_opportunity_preserved,coverage_preserved_by_false_positive,coverage_outcome
fixed_fps,3.0,05mf,18,17,4,6,3,0.5,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,3.0,0605az,30,30,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0606az,49,49,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0607az,19,19,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0608az,24,24,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0610az,42,42,6,17,6,0.35294117647058826,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,3.0,0612az,24,24,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0741,20,20,2,8,2,0.25,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,0792,16,16,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0796,15,15,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0799,19,19,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0806ro,23,23,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0902br,18,18,1,5,1,0.2,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,3.0,0903,26,26,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,0909,38,38,5,15,5,0.3333333333333333,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,3.0,0918,18,18,2,5,2,0.4,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,3.0,0937,13,13,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,0955,20,20,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0963,25,25,3,10,3,0.3,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,3.0,0971,28,28,3,14,3,0.21428571428571427,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,3.0,0972,36,36,1,3,1,0.3333333333333333,True,True,True,0,False,0,False,,selector_side_coverage_loss
fixed_fps,3.0,0974,14,14,0,3,0,0.0,False,True,True,0,False,0,False,,sampling_failure
fixed_fps,3.0,0977,15,15,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0978,13,13,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,0982,14,14,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0983,18,18,1,5,1,0.2,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0984,22,22,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,0985,15,15,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0986,14,14,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0987,12,12,0,3,0,0.0,False,True,True,1,True,0,False,True,coverage_preserved
fixed_fps,3.0,0988,33,33,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,3.0,0990,24,24,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0992,19,19,3,9,3,0.3333333333333333,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,0993,16,16,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,0994,19,19,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0995,13,13,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,0998,18,16,1,4,1,0.25,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,3.0,0999,18,15,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,09mf,16,16,3,8,3,0.375,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,1000,17,17,2,7,2,0.2857142857142857,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,1001,26,26,9,27,9,0.3333333333333333,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,3.0,1003,21,21,3,10,3,0.3,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,1005,15,15,0,2,0,0.0,False,True,True,1,True,0,False,True,coverage_preserved
fixed_fps,3.0,10mf,24,24,4,15,4,0.26666666666666666,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,3.0,11mf,24,24,3,12,3,0.25,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,3.0,608azf,26,26,5,17,5,0.29411764705882354,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,3.0,66vdf,21,21,2,9,2,0.2222222222222222,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,3.0,67vdf,26,26,13,45,13,0.28888888888888886,True,True,True,13,True,13,True,False,coverage_preserved
fixed_fps,3.0,71azf,12,12,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,3.0,802rof,22,18,5,11,4,0.36363636363636365,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,3.0,806rof,16,15,4,5,3,0.6,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,3.0,902brf,27,27,1,6,1,0.16666666666666666,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0002,29,29,4,9,4,0.4444444444444444,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,0005az,66,66,8,19,8,0.42105263157894735,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,4.0,0006,45,45,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,000742,42,42,5,12,5,0.4166666666666667,True,True,True,6,True,5,True,False,coverage_preserved
fixed_fps,4.0,0007vm,32,32,2,6,2,0.3333333333333333,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0008vd,39,39,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0008vm,22,22,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0009ro,26,26,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0009vd,24,24,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0010,27,27,3,6,3,0.5,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0010az,41,40,6,15,6,0.4,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,4.0,0011br,19,18,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0013ro,31,31,2,6,2,0.3333333333333333,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0014,31,31,4,8,4,0.5,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,4.0,0014s2,22,22,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0014vm,28,28,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0015,28,28,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0020,19,19,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0020az,44,44,3,6,3,0.5,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0020vd,29,29,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0021,29,29,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0024,44,44,7,18,7,0.3888888888888889,True,True,True,8,True,7,True,False,coverage_preserved
fixed_fps,4.0,0024br,23,23,3,6,3,0.5,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0024vd,62,62,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0026,24,24,2,7,2,0.2857142857142857,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0027vm,39,38,21,45,20,0.4444444444444444,True,True,True,21,True,21,True,False,coverage_preserved
fixed_fps,4.0,0028vm,24,24,4,11,4,0.36363636363636365,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,0029,26,26,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0029am,27,27,11,27,11,0.4074074074074074,True,True,True,10,True,10,True,False,coverage_preserved
fixed_fps,4.0,0030am,31,31,10,23,10,0.43478260869565216,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,4.0,0031az,34,33,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0032az,85,71,8,22,8,0.36363636363636365,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,4.0,0034az,41,40,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0035,19,19,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0041vd,14,14,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0041vds2,12,12,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0043az,20,20,1,3,1,0.3333333333333333,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0044,18,18,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0047,22,22,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0047az,33,33,1,4,1,0.25,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0048az,29,29,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0050,27,27,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0050vd,29,29,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0052az,37,37,9,22,9,0.4090909090909091,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,4.0,0053az,85,85,13,31,13,0.41935483870967744,True,True,True,13,True,13,True,False,coverage_preserved
fixed_fps,4.0,0054az,26,26,2,5,2,0.4,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0055,19,19,0,2,0,0.0,False,True,True,0,False,0,False,,sampling_failure
fixed_fps,4.0,0056,20,20,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0057,46,46,4,10,4,0.4,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,4.0,0059,31,31,1,2,1,0.5,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0059az,28,28,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0060az,27,27,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0062,59,59,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0063vd,33,33,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0065az,34,34,5,11,5,0.45454545454545453,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,4.0,0065vd,31,31,4,9,4,0.4444444444444444,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,0066az,36,36,5,11,5,0.45454545454545453,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,4.0,0067vd,35,35,12,30,12,0.4,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,4.0,0068vd,120,120,13,35,13,0.37142857142857144,True,True,True,13,True,13,True,False,coverage_preserved
fixed_fps,4.0,0068vds2,101,101,34,81,34,0.41975308641975306,True,True,True,35,True,33,True,False,coverage_preserved
fixed_fps,4.0,0069az,51,51,1,3,1,0.3333333333333333,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0071az,20,20,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0071vd,23,23,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0074,23,23,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0084az,24,24,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0101,25,25,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0116vd,19,19,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0117vd,17,17,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0118vd,21,21,4,9,4,0.4444444444444444,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,0119vd,23,21,4,10,4,0.4,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,4.0,0120vd,32,32,9,22,9,0.4090909090909091,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,4.0,0121vd,32,32,8,20,8,0.4,True,True,True,9,True,8,True,False,coverage_preserved
fixed_fps,4.0,0122vd,28,28,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0123vd,19,19,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0124vd,18,18,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0125vd,19,19,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0126,35,35,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0127vd,25,25,4,10,4,0.4,True,True,True,6,True,4,True,False,coverage_preserved
fixed_fps,4.0,0128,41,41,3,8,3,0.375,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0128vd,21,21,3,8,3,0.375,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0129az,27,27,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0130az,33,33,7,18,7,0.3888888888888889,True,True,True,8,True,7,True,False,coverage_preserved
fixed_fps,4.0,0131az,32,32,12,29,12,0.41379310344827586,True,True,True,12,True,12,True,False,coverage_preserved
fixed_fps,4.0,0133az,20,20,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0134az,55,51,34,73,31,0.4246575342465753,True,True,True,33,True,33,True,False,coverage_preserved
fixed_fps,4.0,0135az,17,15,5,4,3,0.75,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,4.0,0137az,45,45,15,36,15,0.4166666666666667,True,True,True,15,True,15,True,False,coverage_preserved
fixed_fps,4.0,0138,36,36,3,6,3,0.5,True,True,True,4,True,3,True,False,coverage_preserved
fixed_fps,4.0,0138azs2,19,19,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0140qz,37,37,22,54,22,0.4074074074074074,True,True,True,22,True,22,True,False,coverage_preserved
fixed_fps,4.0,0141az,24,24,6,13,6,0.46153846153846156,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,4.0,014bmf,25,25,5,12,5,0.4166666666666667,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,4.0,0170,31,31,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0183,56,56,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0184,31,31,4,9,4,0.4444444444444444,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,0186,27,27,3,7,3,0.42857142857142855,True,True,True,4,True,3,True,False,coverage_preserved
fixed_fps,4.0,0188,24,24,2,3,2,0.6666666666666666,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0192,14,14,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0197,32,32,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,01mf,39,39,23,58,23,0.39655172413793105,True,True,True,23,True,23,True,False,coverage_preserved
fixed_fps,4.0,0200,33,33,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0210,25,25,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0214,39,25,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0217,39,39,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0219,23,23,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0247,41,41,9,21,9,0.42857142857142855,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,4.0,0253,33,33,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0262,69,69,5,15,5,0.3333333333333333,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,4.0,0263,19,19,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0275,39,39,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0278,25,25,4,8,4,0.5,True,True,True,5,True,4,True,False,coverage_preserved
fixed_fps,4.0,02mf,27,27,8,19,8,0.42105263157894735,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,4.0,03mf,22,22,4,11,4,0.36363636363636365,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,0428,25,25,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0438,30,30,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0456,33,33,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0458,26,26,1,3,1,0.3333333333333333,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0463,50,50,1,2,1,0.5,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0468,27,27,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0472,42,42,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0473,29,29,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,04mf,16,16,2,6,2,0.3333333333333333,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0502,27,24,4,4,3,0.75,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,0502vd,24,24,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0504,41,41,2,5,2,0.4,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,4.0,0505,21,21,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0506vd,25,25,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0507,18,18,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0508,26,24,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0510,30,30,4,9,4,0.4444444444444444,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,0511,20,20,3,9,3,0.3333333333333333,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0515vd,41,41,2,4,2,0.5,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,4.0,05mf,24,22,6,6,4,0.6666666666666666,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,4.0,0605az,40,40,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0606az,65,65,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0607az,26,26,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0608az,32,32,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0610az,55,55,6,17,6,0.35294117647058826,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,4.0,0612az,32,32,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0741,26,26,3,8,3,0.375,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0792,21,21,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0796,20,20,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0799,25,25,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0806ro,30,30,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0902br,23,23,2,5,2,0.4,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0903,34,34,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0909,50,50,6,15,6,0.4,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,4.0,0918,24,24,3,5,3,0.6,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0937,18,18,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0955,26,26,2,4,2,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0963,33,33,5,10,5,0.5,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,4.0,0971,37,37,6,14,6,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0972,48,48,1,3,1,0.3333333333333333,True,True,True,0,False,0,False,,selector_side_coverage_loss
fixed_fps,4.0,0974,18,18,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0977,19,19,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0978,18,18,1,4,1,0.25,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0982,18,18,2,3,2,0.6666666666666666,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0983,23,23,2,5,2,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,0984,29,29,2,5,2,0.4,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,4.0,0985,19,19,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0986,19,19,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0987,15,15,1,3,1,0.3333333333333333,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,0988,43,43,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0990,31,31,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0992,26,26,4,9,4,0.4444444444444444,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,0993,21,21,1,5,1,0.2,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0994,25,25,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0995,17,17,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0998,24,21,2,4,2,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,0999,24,18,1,4,1,0.25,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,09mf,22,22,3,8,3,0.375,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,1000,23,23,3,7,3,0.42857142857142855,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,4.0,1001,35,35,11,27,11,0.4074074074074074,True,True,True,10,True,10,True,False,coverage_preserved
fixed_fps,4.0,1003,28,28,4,10,4,0.4,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,4.0,1005,19,19,1,2,1,0.5,True,True,True,2,True,1,True,False,coverage_preserved
fixed_fps,4.0,10mf,32,32,6,15,6,0.4,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,4.0,11mf,32,32,4,12,4,0.3333333333333333,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,608azf,34,34,7,17,7,0.4117647058823529,True,True,True,7,True,7,True,False,coverage_preserved
fixed_fps,4.0,66vdf,28,28,4,9,4,0.4444444444444444,True,True,True,4,True,4,True,False,coverage_preserved
fixed_fps,4.0,67vdf,34,34,18,45,18,0.4,True,True,True,18,True,18,True,False,coverage_preserved
fixed_fps,4.0,71azf,16,16,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,4.0,802rof,29,23,6,11,5,0.45454545454545453,True,True,True,6,True,6,True,False,coverage_preserved
fixed_fps,4.0,806rof,22,20,5,5,3,0.6,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,4.0,902brf,36,34,2,6,2,0.3333333333333333,True,True,True,3,True,2,True,False,coverage_preserved
fixed_fps,5.0,0002,36,36,5,9,5,0.5555555555555556,True,True,True,5,True,5,True,False,coverage_preserved
fixed_fps,5.0,0005az,83,83,9,19,9,0.47368421052631576,True,True,True,9,True,9,True,False,coverage_preserved
fixed_fps,5.0,0006,56,56,2,4,2,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,000742,52,52,6,12,6,0.5,True,True,True,7,True,6,True,False,coverage_preserved
fixed_fps,5.0,0007vm,40,40,3,6,3,0.5,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0008vd,48,48,3,5,3,0.6,True,True,True,2,True,2,True,False,coverage_preserved
fixed_fps,5.0,0008vm,27,27,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0009ro,33,33,1,3,1,0.3333333333333333,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0009vd,30,30,1,2,1,0.5,True,True,True,1,True,1,True,False,coverage_preserved
fixed_fps,5.0,0010,34,34,3,6,3,0.5,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0010az,51,49,8,15,8,0.5333333333333333,True,True,True,8,True,8,True,False,coverage_preserved
fixed_fps,5.0,0011br,24,21,3,4,3,0.75,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0013ro,38,38,3,6,3,0.5,True,True,True,3,True,3,True,False,coverage_preserved
fixed_fps,5.0,0014,38,38,5,8,5,0.625,True,True,True,6,True,5,True,False,coverage_preserved
